,context_annotations,created_at,edit_history_tweet_ids,id,text
51,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10001466882', 'name': 'MLB Baseball', 'description': 'All the latest action from Major League Baseball.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029304618', 'name': 'MLB Baseball'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1488301441177452547', 'name': 'Mets at Dodgers'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1488301441177452547', 'name': 'Mets at Dodgers'}}, {'domain': {'id': '44', 'name': 'Baseball Game', 'description': 'Sports Event specific to Baseball games'}, 'entity': {'id': '1488301441177452547', 'name': 'Mets at Dodgers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '769193673380630529', 'name': 'Los Angeles Dodgers'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '769193673380630529', 'name': 'Los Angeles Dodgers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",2022-06-05 19:38:47+00:00,['1533533814533652480'],1533533814533652480,"Congrats are in order for the Malibu Little League 2022 AAA champs!
Big thanks to Coach Alfano, Coach Sullivan and Coach Mark.
Dodgers brought the heat!!! https://t.co/Fqo6IkeXHQ"
52,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-05-05 17:19:31+00:00,['1522264742944919559'],1522264742944919559,https://t.co/U9UjTtmEwx
53,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-05-05 17:19:30+00:00,['1522264736762855424'],1522264736762855424,https://t.co/rB6r8g2h7r
54,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-05-05 17:19:22+00:00,['1522264705946963971'],1522264705946963971,https://t.co/8LWJFsdSj2
55,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-05-05 17:19:21+00:00,['1522264699261243403'],1522264699261243403,https://t.co/YsmgwB0GrS
56,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-05-05 17:18:59+00:00,['1522264609645744128'],1522264609645744128,https://t.co/wA3koJiTJ3
57,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-05-05 17:18:58+00:00,['1522264601882087432'],1522264601882087432,https://t.co/iJaUwRTGTN
58,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-05-05 17:18:34+00:00,['1522264502661632005'],1522264502661632005,"For the 1 year anniversary of Jimmy Rich’s cosmic mic drop, I felt the need to share a glimpse into his lightning wit, huge heart, and at times, profound simplicity. https://t.co/uFi6s2ep14"
59,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1231938152383668224', 'name': 'Earth Day', 'description': 'This entity covers all conversations for all years for Earth Day'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1231938152383668224', 'name': 'Earth Day', 'description': 'This entity covers all conversations for all years for Earth Day'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1248631349096767488', 'name': 'Environmentalism'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1278017316656082945', 'name': 'Green living'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '109', 'name': 'Reoccurring Trends', 'description': 'Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.'}, 'entity': {'id': '959193002810925056', 'name': 'Earth Day 2018', 'description': 'Earth Day 2018'}}]",2022-04-22 16:14:05+00:00,['1517537232747261953'],1517537232747261953,RT @fp_coalition: It's #EarthDay which means the official #FootPrintCoalition T-Shirts are out NOW! Get them while you can: https://t.co/5b…
60,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-04-22 16:04:08+00:00,['1517534728500301824'],1517534728500301824,"The wait is over, they are finally here...the @footprintcoalition t-shirt is out NOW! Get them while you can: https://t.co/CDzjzm10Ar https://t.co/QLJjMJgV4p"
61,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-04-21 16:49:48+00:00,['1517183834353127432'],1517183834353127432,"RT @fp_coalition: Come hither, it's story time! The #FootPrintCoalition T-Shirt officially drops TOMORROW at 9a PST!! https://t.co/jsYcaGqS…"
62,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1231938152383668224', 'name': 'Earth Day', 'description': 'This entity covers all conversations for all years for Earth Day'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1231938152383668224', 'name': 'Earth Day', 'description': 'This entity covers all conversations for all years for Earth Day'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1248631349096767488', 'name': 'Environmentalism'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1278017316656082945', 'name': 'Green living'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '109', 'name': 'Reoccurring Trends', 'description': 'Twitter generated Trends that occur on a daily, weekly, monthly, or yearly basis such as Monday motivation.'}, 'entity': {'id': '959193002810925056', 'name': 'Earth Day 2018', 'description': 'Earth Day 2018'}}]",2022-04-18 18:38:41+00:00,['1516124070512791555'],1516124070512791555,Ask and you shall receive!!! @fp_coalition has partnered with @for___days to create a limited run of #FootPrintCoalition T-Shirts. The shirts are on sale THIS FRIDAY (4/22) in celebration of #EarthDay at 9a PST!! Stay tuned for more… https://t.co/a8yO217uSu
63,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-04-17 18:28:59+00:00,['1515759241125982208'],1515759241125982208,https://t.co/OohIsFZKq2
64,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-04-17 18:28:28+00:00,['1515759111639494657'],1515759111639494657,Rebirth and Renewal https://t.co/bKuLW32CFf
65,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-04-04 15:27:34+00:00,['1511002543307964420'],1511002543307964420,https://t.co/ylp9sQAm0x
66,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-03-30 17:05:27+00:00,['1509215237274177537'],1509215237274177537,We're all feeling the love this #WackyHatWednesday - let's see what's on top of your noggin this week! https://t.co/GGkKZYO8Nq
67,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-03-17 17:47:21+00:00,['1504514739321270273'],1504514739321270273,I’m all in on @theoutsetskin ! https://t.co/BjAw0vdw8N
68,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1500922761782300672', 'name': 'Kathy Hochul'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1500922761782300672', 'name': 'Kathy Hochul'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1265415402915393537', 'name': 'Climate change'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1357523684357931013', 'name': 'Renewable energy'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '898654185146560512', 'name': 'Energy Technology', 'description': 'Energy Technology'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-03-11 21:01:48+00:00,['1502389350469812224'],1502389350469812224,The technologies that suck carbon out of the air and capture it are JUST AS IMPORTANT to stop global warming as building new renewable energy. NY's #CDRLA bill is the first real proposal to help them get to market. Leadership indeed. @GovKathyHochul https://t.co/KczFhxwUlp
69,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1007288435705446400', 'name': 'Sean Hayes', 'description': 'Sean Hayes'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1007288435705446400', 'name': 'Sean Hayes', 'description': 'Sean Hayes'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007288435705446400', 'name': 'Sean Hayes', 'description': 'Sean Hayes'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074758954444513282', 'name': 'Podcasts & radio', 'description': 'Podcasts'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-03-02 19:17:47+00:00,['1499101679878246400'],1499101679878246400,"Having consulted Dr. @walipriyanka and the significantly less smart @seanhayes, the prognosis is good that I will not die from a Feline Fang bite! 
Inspect us on their podcast @HypochonActor : https://t.co/Q0RMUTWUuf https://t.co/AbnPDQoQYV"
70,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809107210773020673', 'name': 'Robert Downey Jr', 'description': 'Robert Downey Jr'}}]",2022-02-25 21:01:19+00:00,['1497315796267143168'],1497315796267143168,O.G. Jarvis and Tony take a hike. https://t.co/uSRpLskqbC
